"id","publication_year","type","cited_by_count","is_oa","oa_status"
"https://openalex.org/W3083427023",2020,"article",22,FALSE,"closed"
"https://openalex.org/W3091203117",2020,"article",22,TRUE,"green"
"https://openalex.org/W3092024351",2020,"article",22,FALSE,"closed"
"https://openalex.org/W3093049085",2020,"article",22,FALSE,"closed"
"https://openalex.org/W3097638357",2020,"article",22,FALSE,"closed"
"https://openalex.org/W3098722784",2020,"article",22,TRUE,"green"
"https://openalex.org/W3099182231",2020,"article",22,TRUE,"bronze"
"https://openalex.org/W3103595874",2020,"article",22,TRUE,"green"
"https://openalex.org/W3107384656",2020,"article",22,FALSE,"closed"
"https://openalex.org/W3108079899",2020,"article",22,FALSE,"closed"
"https://openalex.org/W3111656144",2020,"article",22,TRUE,"gold"
"https://openalex.org/W3114154196",2020,"article",22,TRUE,"gold"
"https://openalex.org/W3116590572",2020,"article",22,TRUE,"gold"
"https://openalex.org/W4250279771",2020,"article",22,FALSE,"closed"
"https://openalex.org/W2951039026",2020,"article",21,TRUE,"green"
"https://openalex.org/W3000268631",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3003638574",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3004028869",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3004353113",2020,"article",21,TRUE,"hybrid"
"https://openalex.org/W3005373141",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3007264342",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3007328732",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3007659734",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3007793082",2020,"article",21,TRUE,"green"
"https://openalex.org/W3007895548",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3009103981",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3011161581",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3012153792",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3014579417",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3015350508",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3015781728",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3016084114",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3019056570",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3021269411",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3027996190",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3028387143",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3031087109",2020,"article",21,TRUE,"green"
"https://openalex.org/W3032287499",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3033307736",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3033373766",2020,"book-chapter",21,FALSE,"closed"
"https://openalex.org/W3033403627",2020,"article",21,TRUE,"green"
"https://openalex.org/W3033849005",2020,"article",21,TRUE,"bronze"
"https://openalex.org/W3036233956",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3042572691",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3042818937",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3043538646",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3044442281",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3045867864",2020,"article",21,TRUE,"hybrid"
"https://openalex.org/W3046248079",2020,"article",21,TRUE,"hybrid"
"https://openalex.org/W3046380161",2020,"article",21,TRUE,"bronze"
"https://openalex.org/W3048092922",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3048317652",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3049399160",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3049685212",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3080290558",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3080349671",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3080349772",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3081182436",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3081831102",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3082755125",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3089064742",2020,"article",21,TRUE,"bronze"
"https://openalex.org/W3091865756",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3092542950",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3093848709",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3093901579",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3094105229",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3094617791",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3096053564",2020,"article",21,TRUE,"bronze"
"https://openalex.org/W3096073314",2020,"article",21,TRUE,"hybrid"
"https://openalex.org/W3096309380",2020,"article",21,TRUE,"diamond"
"https://openalex.org/W3097806060",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3098219878",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3102460499",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3104832554",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3105951090",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3111457302",2020,"article",21,TRUE,"hybrid"
"https://openalex.org/W3111680824",2020,"article",21,TRUE,"green"
"https://openalex.org/W3112491521",2020,"article",21,FALSE,"closed"
"https://openalex.org/W3114579483",2020,"article",21,TRUE,"hybrid"
"https://openalex.org/W3114725332",2020,"article",21,TRUE,"gold"
"https://openalex.org/W3114802868",2020,"article",21,FALSE,"closed"
"https://openalex.org/W4211199768",2020,"book",21,FALSE,"closed"
"https://openalex.org/W4376453489",2020,"article",21,FALSE,"closed"
"https://openalex.org/W2995754882",2020,"article",20,FALSE,"closed"
"https://openalex.org/W2999317027",2020,"article",20,TRUE,"gold"
"https://openalex.org/W2999534274",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3004201943",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3005302107",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3006057907",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3006702995",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3007671726",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3008729582",2020,"article",20,TRUE,"green"
"https://openalex.org/W3009533491",2020,"article",20,TRUE,"green"
"https://openalex.org/W3010589887",2020,"article",20,TRUE,"green"
"https://openalex.org/W3010598254",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3010996289",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3011378418",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3011396552",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3011753193",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3011895486",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3011938349",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3012039016",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3013187071",2020,"article",20,TRUE,"green"
"https://openalex.org/W3013317337",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3013377857",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3013592697",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3013970849",2020,"article",20,TRUE,"bronze"
"https://openalex.org/W3014403385",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3014595561",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3014968769",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3019932719",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3021123069",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3021244445",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3021270637",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3022333722",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3023427727",2020,"article",20,TRUE,"green"
"https://openalex.org/W3025139263",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3030366367",2020,"article",20,TRUE,"bronze"
"https://openalex.org/W3031963963",2020,"article",20,TRUE,"bronze"
"https://openalex.org/W3037343746",2020,"article",20,TRUE,"green"
"https://openalex.org/W3037429489",2020,"article",20,TRUE,"bronze"
"https://openalex.org/W3038257423",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3038295912",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3038511951",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3042328194",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3044958303",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3045253813",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3045452723",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3046869957",2020,"article",20,TRUE,"bronze"
"https://openalex.org/W3047528683",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3048260241",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3048404933",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3059350507",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3081881107",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3082051962",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3082079773",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3082353376",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3089782397",2020,"article",20,TRUE,"green"
"https://openalex.org/W3091501477",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3093827723",2020,"article",20,TRUE,"diamond"
"https://openalex.org/W3093869582",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3094796922",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3096303287",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3096528246",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3097683424",2020,"article",20,TRUE,"green"
"https://openalex.org/W3105011511",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3106249163",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3106479223",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3107320405",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3108879483",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3109473909",2020,"article",20,FALSE,"closed"
"https://openalex.org/W3112432637",2020,"article",20,TRUE,"green"
"https://openalex.org/W3112621397",2020,"article",20,TRUE,"hybrid"
"https://openalex.org/W3113965116",2020,"article",20,TRUE,"gold"
"https://openalex.org/W3114789193",2020,"article",20,TRUE,"bronze"
"https://openalex.org/W3098019207",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3118915944",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3119093348",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3119338728",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3119499644",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3120100160",2021,"article",19,TRUE,"hybrid"
"https://openalex.org/W3120437178",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3120786583",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3121799003",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3121976916",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3122801011",2021,"article",19,TRUE,"bronze"
"https://openalex.org/W3124781907",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3126103534",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3130666780",2021,"article",19,TRUE,"bronze"
"https://openalex.org/W3130940993",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3132580492",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3132821459",2021,"article",19,TRUE,"green"
"https://openalex.org/W3133019074",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3134673039",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3137503137",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3138424723",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3139378956",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3151585900",2021,"book",19,FALSE,"closed"
"https://openalex.org/W3158069332",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3158105333",2021,"book-chapter",19,FALSE,"closed"
"https://openalex.org/W3158142679",2021,"article",19,TRUE,"hybrid"
"https://openalex.org/W3158325895",2021,"article",19,TRUE,"green"
"https://openalex.org/W3158867481",2021,"article",19,TRUE,"green"
"https://openalex.org/W3161115834",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3162416311",2021,"article",19,TRUE,"hybrid"
"https://openalex.org/W3162531215",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3165212091",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3165884744",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3171293498",2021,"article",19,TRUE,"bronze"
"https://openalex.org/W3175846174",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3176946982",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3177620034",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3179723144",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3184542235",2021,"article",19,TRUE,"diamond"
"https://openalex.org/W3185032949",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3185079129",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3185333691",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3192265961",2021,"article",19,TRUE,"green"
"https://openalex.org/W3192962784",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3194477146",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3197902197",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3198115827",2021,"article",19,TRUE,"hybrid"
"https://openalex.org/W3198598180",2021,"article",19,TRUE,"bronze"
"https://openalex.org/W3198811448",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3199734021",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3199937561",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3200371346",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3200965078",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3201244874",2021,"article",19,TRUE,"green"
"https://openalex.org/W3201431033",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3202842653",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3204175851",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3204976632",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3208264696",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3208300892",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3208401146",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3210293567",2021,"article",19,FALSE,"closed"
"https://openalex.org/W3212424660",2021,"article",19,TRUE,"gold"
"https://openalex.org/W3215553329",2021,"article",19,TRUE,"green"
"https://openalex.org/W3216275873",2021,"article",19,TRUE,"green"
"https://openalex.org/W4200157356",2021,"article",19,TRUE,"green"
"https://openalex.org/W4200221395",2021,"article",19,TRUE,"gold"
"https://openalex.org/W4200326447",2021,"article",19,FALSE,"closed"
"https://openalex.org/W4200574505",2021,"article",19,TRUE,"gold"
"https://openalex.org/W4200607106",2021,"article",19,TRUE,"gold"
"https://openalex.org/W4205526695",2021,"article",19,FALSE,"closed"
"https://openalex.org/W4220694166",2021,"article",19,FALSE,"closed"
"https://openalex.org/W4226000902",2021,"article",19,FALSE,"closed"
"https://openalex.org/W4253072026",2021,"article",19,TRUE,"green"
"https://openalex.org/W4255766820",2021,"article",19,TRUE,"hybrid"
"https://openalex.org/W3092179490",2021,"article",18,TRUE,"green"
"https://openalex.org/W3118491133",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3118830196",2021,"article",18,TRUE,"bronze"
"https://openalex.org/W3119151388",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3120235336",2021,"article",18,TRUE,"bronze"
"https://openalex.org/W3124631455",2021,"article",18,TRUE,"green"
"https://openalex.org/W3126462207",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3128242681",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3128964584",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3129349390",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3129853820",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3131917202",2021,"article",18,TRUE,"bronze"
"https://openalex.org/W3132443009",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3133943106",2021,"article",18,TRUE,"green"
"https://openalex.org/W3134460489",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3134595848",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3134979944",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3135245268",2021,"article",18,TRUE,"green"
"https://openalex.org/W3135867624",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3136075975",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3136550777",2021,"article",18,TRUE,"green"
"https://openalex.org/W3136955569",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3137219636",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3137700686",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3139412227",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3142896086",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3143590852",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3154679993",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3156510065",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3157027668",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3159490815",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3159999021",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3160530312",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3165013172",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3165334229",2021,"book-chapter",18,TRUE,"hybrid"
"https://openalex.org/W3166314933",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3167439116",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3168157979",2021,"article",18,TRUE,"bronze"
"https://openalex.org/W3169829411",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3171186941",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3171897175",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3172489799",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3174338120",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3174543546",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3175338955",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3175479092",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3176118837",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3176476255",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3179637476",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3180262074",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3183112864",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3186507482",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3187043356",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3190684678",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3193031138",2021,"article",18,TRUE,"bronze"
"https://openalex.org/W3195310142",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3195314339",2021,"article",18,TRUE,"green"
"https://openalex.org/W3195361765",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3195817928",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W3196432422",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3196595602",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3198515685",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3200899801",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3202268214",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3202288181",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3202615938",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3203902172",2021,"article",18,TRUE,"green"
"https://openalex.org/W3204208285",2021,"article",18,TRUE,"gold"
"https://openalex.org/W3207406570",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3211831858",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3212493811",2021,"article",18,FALSE,"closed"
"https://openalex.org/W3217438606",2021,"article",18,TRUE,"diamond"
"https://openalex.org/W4200234155",2021,"article",18,TRUE,"green"
"https://openalex.org/W4200480342",2021,"article",18,FALSE,"closed"
"https://openalex.org/W4200546380",2021,"article",18,FALSE,"closed"
"https://openalex.org/W4200590733",2021,"article",18,FALSE,"closed"
"https://openalex.org/W4225742988",2021,"article",18,TRUE,"hybrid"
"https://openalex.org/W2916843360",2022,"article",13,TRUE,"gold"
"https://openalex.org/W3209073411",2022,"article",13,TRUE,"gold"
"https://openalex.org/W3214023645",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4205992591",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4206135649",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4206157484",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4206317815",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4206337064",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4206728994",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4206918987",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4210494094",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4210629725",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4210852416",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4212946873",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4212948256",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4213070660",2022,"article",13,TRUE,"green"
"https://openalex.org/W4213076779",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4214570520",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4214603495",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4214861544",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4220666419",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4220698704",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4220774037",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4220785841",2022,"article",13,TRUE,"green"
"https://openalex.org/W4220802387",2022,"article",13,TRUE,"bronze"
"https://openalex.org/W4220858109",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4220863524",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4220945080",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4220970369",2022,"article",13,TRUE,"bronze"
"https://openalex.org/W4221008034",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4221023209",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4221031718",2022,"article",13,TRUE,"green"
"https://openalex.org/W4221134676",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4223476830",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4223500651",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4223946430",2022,"article",13,TRUE,"bronze"
"https://openalex.org/W4224215808",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4224254089",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4224292862",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4224298372",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4229038341",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4229068462",2022,"article",13,TRUE,"green"
"https://openalex.org/W4280633127",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4281667152",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4281709275",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4281899245",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4281981651",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4282821707",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4283271299",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4283276208",2022,"article",13,TRUE,"green"
"https://openalex.org/W4283520941",2022,"article",13,TRUE,"diamond"
"https://openalex.org/W4283738971",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4283802937",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4283805048",2022,"article",13,TRUE,"diamond"
"https://openalex.org/W4285040750",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4285586444",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4285733961",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4285802381",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4286008227",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4286110855",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4289521017",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4289544599",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4290786353",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4292283851",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4294398071",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4295066590",2022,"article",13,TRUE,"green"
"https://openalex.org/W4295279557",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4295452673",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4296029173",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4296138364",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4296210363",2022,"article",13,TRUE,"green"
"https://openalex.org/W4296642762",2022,"article",13,TRUE,"diamond"
"https://openalex.org/W4303045556",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4304893547",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4306165695",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4306250178",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4307445514",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4307623903",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4308251910",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4308434544",2022,"article",13,TRUE,"hybrid"
"https://openalex.org/W4308443854",2022,"article",13,TRUE,"bronze"
"https://openalex.org/W4309184804",2022,"article",13,TRUE,"green"
"https://openalex.org/W4309689381",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4310073531",2022,"article",13,FALSE,"closed"
"https://openalex.org/W4311202771",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4313247714",2022,"article",13,TRUE,"gold"
"https://openalex.org/W4205215375",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4205278902",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4205418791",2022,"article",12,FALSE,"closed"
"https://openalex.org/W4206195992",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4206595438",2022,"article",12,FALSE,"closed"
"https://openalex.org/W4206825662",2022,"article",12,TRUE,"green"
"https://openalex.org/W4210274602",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4210663876",2022,"article",12,TRUE,"green"
"https://openalex.org/W4210754446",2022,"article",12,FALSE,"closed"
"https://openalex.org/W4210857323",2022,"article",12,TRUE,"hybrid"
"https://openalex.org/W4210985191",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4211045127",2022,"article",12,FALSE,"closed"
"https://openalex.org/W4213034509",2022,"article",12,FALSE,"closed"
"https://openalex.org/W4213139244",2022,"article",12,TRUE,"bronze"
"https://openalex.org/W4213211932",2022,"article",12,TRUE,"bronze"
"https://openalex.org/W4213452862",2022,"article",12,TRUE,"green"
"https://openalex.org/W4214687506",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4214703909",2022,"article",12,TRUE,"hybrid"
"https://openalex.org/W4214761870",2022,"article",12,TRUE,"hybrid"
"https://openalex.org/W4214805726",2022,"article",12,FALSE,"closed"
"https://openalex.org/W4214820894",2022,"article",12,FALSE,"closed"
"https://openalex.org/W4214909039",2022,"article",12,TRUE,"green"
"https://openalex.org/W4220695422",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4220716187",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4220765996",2022,"article",12,FALSE,"closed"
"https://openalex.org/W4220844895",2022,"article",12,TRUE,"gold"
"https://openalex.org/W4220857812",2022,"article",12,TRUE,"gold"
