"year","institution","oa_type","value","pc"
2012,"University of Sydney","green",651,7.36258764985297
2012,"University of Sydney","bronze",305,3.44944582673603
2012,"University of Sydney","diamond",76,0.859534042071929
2012,"University of Queensland","closed",4707,63.291649858814
2012,"University of Queensland","gold",975,13.1101250504236
2012,"University of Queensland","hybrid",728,9.78889337098292
2012,"University of Queensland","green",703,9.45273631840796
2012,"University of Queensland","bronze",268,3.6036036036036
2012,"University of Queensland","diamond",56,0.752991797767917
2012,"University of Western Australia","closed",2539,60.5533031242547
2012,"University of Western Australia","gold",694,16.5513951824469
2012,"University of Western Australia","hybrid",439,10.4698306701646
2012,"University of Western Australia","green",357,8.51419031719533
2012,"University of Western Australia","bronze",150,3.57739088957787
2012,"University of Western Australia","diamond",14,0.333889816360601
2012,"University of Adelaide","closed",2324,62.0064034151548
2012,"University of Adelaide","gold",577,15.3948772678762
2012,"University of Adelaide","hybrid",380,10.1387406616862
2012,"University of Adelaide","green",287,7.65741728922092
2012,"University of Adelaide","bronze",151,4.02881536819637
2012,"University of Adelaide","diamond",29,0.773745997865528
2012,"Monash University","closed",4479,64.6040675032453
2012,"Monash University","gold",1130,16.2988605221405
2012,"Monash University","hybrid",579,8.3513630463003
2012,"Monash University","green",481,6.93783354968989
2012,"Monash University","bronze",218,3.14438194143949
2012,"Monash University","diamond",46,0.66349343718448
2012,"UNSW Sydney","closed",4570,66.8421822436741
2012,"UNSW Sydney","gold",798,11.6717858709961
2012,"UNSW Sydney","hybrid",639,9.34620447564721
2012,"UNSW Sydney","green",577,8.43937399444201
2012,"UNSW Sydney","bronze",176,2.57422846277607
2012,"UNSW Sydney","diamond",77,1.12622495246453
2013,"University of Melbourne","closed",4905,54.481839386871
2013,"University of Melbourne","gold",1454,16.1501721648339
2013,"University of Melbourne","hybrid",1288,14.3063423303343
2013,"University of Melbourne","green",963,10.6964345218261
2013,"University of Melbourne","bronze",329,3.65433744307453
2013,"University of Melbourne","diamond",64,0.710874153060091
2013,"Australian National University","closed",2679,55.6617494286308
2013,"Australian National University","gold",926,19.239559526283
2013,"Australian National University","hybrid",665,13.8167463120715
2013,"Australian National University","green",362,7.5212964886765
2013,"Australian National University","bronze",133,2.76334926241429
2013,"Australian National University","diamond",48,0.997298981923956
2013,"University of Sydney","closed",5808,59.8146240988671
2013,"University of Sydney","gold",1432,14.7476828012358
2013,"University of Sydney","hybrid",1014,10.442842430484
2013,"University of Sydney","green",984,10.1338825952626
2013,"University of Sydney","bronze",372,3.83110195674562
2013,"University of Sydney","diamond",100,1.02986611740474
2013,"University of Queensland","closed",5107,61.4412897016362
2013,"University of Queensland","gold",1104,13.2820019249278
2013,"University of Queensland","hybrid",914,10.9961501443696
2013,"University of Queensland","green",828,9.96150144369586
2013,"University of Queensland","bronze",290,3.48893166506256
2013,"University of Queensland","diamond",69,0.830125120307989
2013,"University of Western Australia","closed",2430,53.6187113857017
2013,"University of Western Australia","gold",804,17.7405119152692
2013,"University of Western Australia","hybrid",586,12.9302736098853
2013,"University of Western Australia","green",506,11.1650485436893
2013,"University of Western Australia","bronze",164,3.61871138570168
2013,"University of Western Australia","diamond",42,0.926743159752868
2013,"University of Adelaide","closed",2380,58.8817417120237
2013,"University of Adelaide","gold",646,15.9821870361207
2013,"University of Adelaide","hybrid",456,11.2815437902029
2013,"University of Adelaide","green",382,9.45076694705591
2013,"University of Adelaide","bronze",146,3.61207323107373
2013,"University of Adelaide","diamond",32,0.791687283523008
2013,"Monash University","closed",4893,62.1807091117042
2013,"Monash University","gold",1255,15.9486592959715
2013,"Monash University","hybrid",730,9.27690939128225
2013,"Monash University","green",650,8.26026178675816
2013,"Monash University","bronze",272,3.45660185538188
2013,"Monash University","diamond",69,0.876858558902021
2013,"UNSW Sydney","closed",5031,64.0239246627641
2013,"UNSW Sydney","gold",983,12.5095444133367
2013,"UNSW Sydney","hybrid",811,10.320692288114
2013,"UNSW Sydney","green",747,9.50623568337999
2013,"UNSW Sydney","bronze",217,2.76151692542632
2013,"UNSW Sydney","diamond",69,0.878086026978875
2014,"University of Melbourne","closed",5185,53.5585166821609
2014,"University of Melbourne","gold",1537,15.8764590434872
2014,"University of Melbourne","hybrid",1350,13.9448404090487
2014,"University of Melbourne","green",1095,11.3108149984506
2014,"University of Melbourne","bronze",408,4.21444065695693
2014,"University of Melbourne","diamond",106,1.09492820989567
2014,"Australian National University","closed",2659,52.0148669796557
2014,"Australian National University","gold",997,19.5031298904538
2014,"Australian National University","hybrid",811,15.8646322378717
2014,"Australian National University","green",403,7.88341158059468
2014,"Australian National University","bronze",168,3.28638497652582
2014,"Australian National University","diamond",74,1.44757433489828
2014,"University of Sydney","closed",5923,58.6377586377586
2014,"University of Sydney","gold",1569,15.5331155331155
2014,"University of Sydney","hybrid",1112,11.008811008811
2014,"University of Sydney","green",1030,10.1970101970102
2014,"University of Sydney","bronze",367,3.63330363330363
2014,"University of Sydney","diamond",100,0.99000099000099
2014,"University of Queensland","closed",5218,58.9671149282405
2014,"University of Queensland","gold",1215,13.7303650129958
2014,"University of Queensland","hybrid",1010,11.4137190643011
2014,"University of Queensland","green",964,10.8938863148378
2014,"University of Queensland","bronze",335,3.7857385015256
2014,"University of Queensland","diamond",107,1.20917617809922
2014,"University of Western Australia","closed",2554,52.5838995264567
2014,"University of Western Australia","gold",784,16.141651225036
2014,"University of Western Australia","hybrid",695,14.3092443895409
2014,"University of Western Australia","green",569,11.7150504426601
2014,"University of Western Australia","bronze",212,4.36483425983117
2014,"University of Western Australia","diamond",43,0.88532015647519
2014,"University of Adelaide","closed",2517,58.6166744294364
2014,"University of Adelaide","gold",644,14.9976711690731
2014,"University of Adelaide","hybrid",479,11.1551001397299
2014,"University of Adelaide","green",444,10.3400093153237
2014,"University of Adelaide","bronze",146,3.40009315323708
2014,"University of Adelaide","diamond",64,1.49045179319981
2014,"Monash University","closed",4867,61.0818273092369
2014,"Monash University","gold",1241,15.5747991967871
2014,"Monash University","hybrid",768,9.63855421686747
2014,"Monash University","green",759,9.52560240963856
2014,"Monash University","bronze",262,3.28815261044177
2014,"Monash University","diamond",71,0.891064257028112
2014,"UNSW Sydney","closed",4938,61.4408361328854
2014,"UNSW Sydney","gold",1002,12.4673385591639
2014,"UNSW Sydney","hybrid",902,11.2230931939779
2014,"UNSW Sydney","green",833,10.3645638919995
2014,"UNSW Sydney","bronze",282,3.50877192982456
2014,"UNSW Sydney","diamond",80,0.995396292148812
2015,"University of Melbourne","closed",5167,50.5280657148445
2015,"University of Melbourne","gold",1833,17.9248973205554
2015,"University of Melbourne","hybrid",1317,12.8789360453745
2015,"University of Melbourne","green",1315,12.8593780559358
2015,"University of Melbourne","bronze",483,4.7232544494426
2015,"University of Melbourne","diamond",111,1.08546841384706
2015,"Australian National University","closed",2607,49.9904122722915
2015,"Australian National University","gold",934,17.9098753595398
2015,"Australian National University","hybrid",844,16.1840843720038
2015,"Australian National University","green",521,9.99041227229147
2015,"Australian National University","bronze",211,4.04602109300096
2015,"Australian National University","diamond",98,1.87919463087248
2015,"University of Sydney","closed",5799,55.2127963439017
2015,"University of Sydney","gold",1770,16.8523279063125
2015,"University of Sydney","hybrid",1225,11.6633342854423
2015,"University of Sydney","green",1071,10.1970865467009
2015,"University of Sydney","bronze",458,4.36065885937351
2015,"University of Sydney","diamond",180,1.71379605826907
2015,"University of Queensland","closed",5196,56.9611927208945
2015,"University of Queensland","gold",1332,14.6020609515457
2015,"University of Queensland","hybrid",1160,12.7165095373822
2015,"University of Queensland","green",980,10.7432580574435
2015,"University of Queensland","bronze",370,4.05612804209603
2015,"University of Queensland","diamond",84,0.920850690638018
2015,"University of Western Australia","closed",2496,48.7024390243902
2015,"University of Western Australia","gold",891,17.3853658536585
2015,"University of Western Australia","hybrid",772,15.0634146341463
2015,"University of Western Australia","green",665,12.9756097560976
2015,"University of Western Australia","bronze",235,4.58536585365854
2015,"University of Western Australia","diamond",66,1.28780487804878
2015,"University of Adelaide","closed",2807,57.9479768786127
2015,"University of Adelaide","gold",775,15.9991742361685
2015,"University of Adelaide","hybrid",495,10.2188274153592
2015,"University of Adelaide","green",494,10.1981833195706
2015,"University of Adelaide","bronze",202,4.1701073492981
2015,"University of Adelaide","diamond",71,1.46573080099092
2015,"Monash University","closed",4705,56.145584725537
2015,"Monash University","gold",1423,16.9809069212411
2015,"Monash University","hybrid",943,11.2529832935561
2015,"Monash University","green",860,10.2625298329356
2015,"Monash University","bronze",351,4.18854415274463
2015,"Monash University","diamond",98,1.16945107398568
2015,"UNSW Sydney","closed",5284,60.5061261880224
